plot,ttops_method,elapsed_time,total_tree_count,live_tree_count,dead_tree_count,total_density_tph,live_density_tph,dead_density_tph,live_proportion,height_lwr_25,height_mean,height_upr_25,nn_1_mean,nn_2_mean,nn_3_mean,tree_count_above_15m,tree_count_below_15m
eldo_5k_2_4,localMaxima_las_ws_1.5,0.08876395225524902,37,NA,NA,914.2899114285117,NA,NA,NA,9.032,20.311432432432433,31.245,2.034745754160668,2.852892620895339,3.4766012884341855,20,17
eldo_5k_2_4,localMaxima_las_ws_2,0.0967409610748291,21,NA,NA,518.9213010810472,NA,NA,NA,9.256,21.03557142857143,34.226,2.8921201345909684,3.695405049169036,4.502716176042131,12,9
eldo_5k_2_4,localMaxima_las_ws_2.5,0.10970807075500488,16,NA,NA,395.3686103474645,NA,NA,NA,11.60125,22.5261875,34.606750000000005,3.4197149780978315,4.772206566295923,5.804743662545853,10,6
eldo_5k_2_4,multichm_res_1.0_thickness_0.5_dist2d_3_dist3d_5_usemax_FALSE_ws_5,1.3124890327453613,15,NA,NA,370.658072200748,NA,NA,NA,13.050749999999999,23.6044,33.195775,3.7504998427019833,4.835456117405246,6.527851415497338,10,5
eldo_5k_2_4,ptrees_k_30_15_nmax_7,1.8001837730407715,26,NA,NA,642.4739918146298,NA,NA,NA,8.663803466797049,19.734793457031262,29.756533691406162,2.2848678359030363,3.433083434575091,4.330821830585293,14,12
eldo_5k_2_4,ptrees_k_vega2014_nmax_7,8.65685510635376,18,NA,NA,444.78968664089757,NA,NA,NA,11.683319580078091,23.36017871093754,33.153682128906325,2.356393139669854,4.121458856455801,5.45195002798375,12,6
eldo_5k_2_4,ptrees_k_vega2014_trunc_nmax_7,2.7267069816589355,111,NA,NA,2742.869734285535,NA,NA,NA,17.263116699218813,23.860257944467914,30.778497070312596,0.7046110214165655,1.0516317593035747,1.4222457079278095,86,25
eldo_5k_2_4,vwf_combined,18.20730710029602,7,NA,NA,172.97376702701573,NA,NA,NA,4.760491265190972,18.832726857018848,34.307535807291664,4.697325057924146,7.125673735523576,9.034290064558526,3,4
eldo_5k_2_4,vwf_default,4.913861036300659,16,NA,NA,395.3686103474645,NA,NA,NA,5.105038113064236,17.76720428466797,33.50673082139757,3.4876170397426494,4.254461760139329,5.151363969229975,7,9
eldo_5k_2_4,vwf_pines,18.146466970443726,7,NA,NA,172.97376702701573,NA,NA,NA,4.760491265190972,18.832726857018848,34.307535807291664,4.697325057924146,7.125673735523576,9.034290064558526,3,4
eldo_5k_2_4,watershed_tol_1_ext_0.5,0.18650102615356445,24,NA,NA,593.0529155211967,NA,NA,NA,28.695749999999997,30.405958333333334,34.816250000000004,1.774806123991496,2.9055993433874767,4.113230446474524,22,2
eldo_5k_2_4,watershed_tol_1_ext_1,0.3231339454650879,11,NA,NA,271.8159196138818,NA,NA,NA,26.386,28.71427272727273,35.7595,3.8253916709529667,5.2731692938233765,6.778222723258298,9,2
eldo_5k_2_4,watershed_tol_3_ext_0.5,0.19547796249389648,13,NA,NA,321.2369959073149,NA,NA,NA,27.619,29.67446153846154,35.506,2.467474990013505,4.106534677107089,5.709424247598088,11,2
eldo_5k_3_1,ground,NA,5,4,1,123.55269073358265,98.84215258686612,24.71053814671653,0.8,11.8872,13.4112,16.4592,5.394778405340771,9.187256356723292,13.662236834916952,2,3
eldo_5k_3_1,li2012_dt1_1_dt2_1.0_zu_20_R_0_speedUp_10,0.7789180278778076,6,NA,NA,148.26322888029918,NA,NA,NA,5.9502500000000005,8.713666666666667,10.33375,4.499747459591367,7.266808866514667,9.948375980166539,1,5
eldo_5k_3_1,li2012_dt1_1_dt2_1.3_zu_20_R_0_speedUp_10,0.702124834060669,6,NA,NA,148.26322888029918,NA,NA,NA,5.9502500000000005,8.713666666666667,10.33375,4.499747459591367,7.266808866514667,9.948375980166539,1,5
eldo_5k_3_1,li2012_dt1_1_dt2_1.3_zu_20_R_0_speedUp_20,5.310796022415161,6,NA,NA,148.26322888029918,NA,NA,NA,5.9502500000000005,8.713666666666667,10.33375,4.499747459591367,7.266808866514667,9.948375980166539,1,5
