x,y,live_count,dead_count,pipo_count,non_pipo_count,pipo_ba,total_ba,site,forest,elev,rep,crs
-15766.157231983425,8795.6437283888,16,9,10,6,2.156327894017935,2.431932841798149,stan_4k_1,stan,4k,1,3310
-15746.157231983425,8795.6437283888,12,7,1,11,0.6228247384979662,1.3478729144516146,stan_4k_1,stan,4k,1,3310
-15726.157231983425,8795.6437283888,16,4,3,13,0.3995902082823465,1.1712471825588824,stan_4k_1,stan,4k,1,3310
-15706.157231983425,8795.6437283888,4,6,1,3,0.2754563983037759,0.5119406750536175,stan_4k_1,stan,4k,1,3310
-15686.157231983425,8795.6437283888,9,13,5,4,0.867034815870528,1.255603165007336,stan_4k_1,stan,4k,1,3310
-15666.157231983425,8795.6437283888,3,7,1,2,0.12096761935091332,0.14322456375274417,stan_4k_1,stan,4k,1,3310
-15646.157231983425,8795.6437283888,16,5,2,14,0.23286561016855334,0.7766893907015399,stan_4k_1,stan,4k,1,3310
-15626.157231983425,8795.6437283888,12,3,2,10,0.2518391222432888,0.9171463426472581,stan_4k_1,stan,4k,1,3310
-15606.157231983425,8795.6437283888,13,3,9,4,2.5402842328529,3.125568306754177,stan_4k_1,stan,4k,1,3310
-15586.157231983425,8795.6437283888,21,8,6,15,0.8116533447338199,1.5978650121692002,stan_4k_1,stan,4k,1,3310
-15566.157231983425,8795.6437283888,9,0,3,6,0.21224831282973827,0.42490902738451874,stan_4k_1,stan,4k,1,3310
-15546.157231983425,8795.6437283888,23,1,14,9,1.4112503649198067,2.167292586377503,stan_4k_1,stan,4k,1,3310
-15526.157231983425,8795.6437283888,9,1,5,4,0.45403644584919317,0.7506615985057746,stan_4k_1,stan,4k,1,3310
-15506.157231983425,8795.6437283888,5,0,3,2,0.2761983248653034,0.31674043023233656,stan_4k_1,stan,4k,1,3310
-15486.157231983425,8795.6437283888,5,3,4,1,0.8722070721671952,0.8785007933346947,stan_4k_1,stan,4k,1,3310
-15466.157231983425,8795.6437283888,16,5,12,4,1.3026431831999294,1.5979942930376274,stan_4k_1,stan,4k,1,3310
-15446.157231983425,8795.6437283888,1,2,1,0,0.23512211877456296,0.23512211877456296,stan_4k_1,stan,4k,1,3310
-15426.157231983425,8795.6437283888,5,6,3,2,0.87926024163841765,0.8882610558630284,stan_4k_1,stan,4k,1,3310
-15406.157231983425,8795.6437283888,0,6,0,0,0.49240683491366494,0.49240683491366494,stan_4k_1,stan,4k,1,3310
-15926.157231983425,8775.6437283888,23,1,16,7,0.6365906282317337,1.0181036606994462,stan_4k_1,stan,4k,1,3310
-15906.157231983425,8775.6437283888,7,9,4,3,0.8528049905249682,0.9783743432343703,stan_4k_1,stan,4k,1,3310
-15886.157231983425,8775.6437283888,15,5,6,9,0.5753421631558928,1.1383443710110541,stan_4k_1,stan,4k,1,3310
-15866.157231983425,8775.6437283888,15,1,10,5,0.7787685743193565,0.9856940734328781,stan_4k_1,stan,4k,1,3310
-15846.157231983425,8775.6437283888,13,22,11,2,4.040927801088002,4.367921923410376,stan_4k_1,stan,4k,1,3310
-15826.157231983425,8775.6437283888,15,28,8,7,6.840579213527102,7.9313710157517905,stan_4k_1,stan,4k,1,3310
-15806.157231983425,8775.6437283888,15,4,3,12,0.5432309506832328,1.2097613405579517,stan_4k_1,stan,4k,1,3310
-15786.157231983425,8775.6437283888,30,6,7,23,0.3919153278517476,1.2088202721691546,stan_4k_1,stan,4k,1,3310
-15766.157231983425,8775.6437283888,3,15,1,2,0.732296444008776,0.8347979268065162,stan_4k_1,stan,4k,1,3310
-15746.157231983425,8775.6437283888,15,14,4,11,0.901301599272992,1.2413775022019868,stan_4k_1,stan,4k,1,3310
-15726.157231983425,8775.6437283888,12,7,2,10,0.33659193362620915,0.6691616924189343,stan_4k_1,stan,4k,1,3310
-15706.157231983425,8775.6437283888,2,7,1,1,0.2933490842495066,0.3040294702577296,stan_4k_1,stan,4k,1,3310
-15686.157231983425,8775.6437283888,1,3,1,0,0.05723776666678608,0.05723776666678608,stan_4k_1,stan,4k,1,3310
-15666.157231983425,8775.6437283888,0,7,0,0,0.43120538364209476,0.43120538364209476,stan_4k_1,stan,4k,1,3310
-15646.157231983425,8775.6437283888,6,3,0,6,0.03502511454945475,0.18970660948822926,stan_4k_1,stan,4k,1,3310
-15626.157231983425,8775.6437283888,9,3,3,6,0.6355123734293835,0.9082525288935893,stan_4k_1,stan,4k,1,3310
-15606.157231983425,8775.6437283888,7,2,1,6,0.10563097674303909,0.21625802798036076,stan_4k_1,stan,4k,1,3310
-15586.157231983425,8775.6437283888,7,3,3,4,0.34278172551984964,0.49823452564870296,stan_4k_1,stan,4k,1,3310
-15566.157231983425,8775.6437283888,12,1,5,7,0.626003349104684,0.8829751306460614,stan_4k_1,stan,4k,1,3310
-15546.157231983425,8775.6437283888,19,1,13,6,0.8884373690821964,1.1441588905345497,stan_4k_1,stan,4k,1,3310
-15526.157231983425,8775.6437283888,18,0,7,11,0.4618794835808981,0.8880983860427034,stan_4k_1,stan,4k,1,3310
-15506.157231983425,8775.6437283888,11,1,7,4,0.6986814590616968,0.9031736083718869,stan_4k_1,stan,4k,1,3310
-15486.157231983425,8775.6437283888,19,0,14,5,2.0723403279238504,2.7769548359822047,stan_4k_1,stan,4k,1,3310
-15466.157231983425,8775.6437283888,9,1,6,3,0.6084577125887844,0.7497857723467501,stan_4k_1,stan,4k,1,3310
-15446.157231983425,8775.6437283888,8,0,0,8,0,0.2659143615321453,stan_4k_1,stan,4k,1,3310
-15426.157231983425,8775.6437283888,3,1,1,2,0.16077570465781504,0.18365950117790253,stan_4k_1,stan,4k,1,3310
-15406.157231983425,8775.6437283888,23,12,6,17,2.5952124788890725,3.8913921653046493,stan_4k_1,stan,4k,1,3310
-15926.157231983425,8755.6437283888,10,8,6,4,1.1073797759058455,1.3952929036109691,stan_4k_1,stan,4k,1,3310
-15906.157231983425,8755.6437283888,2,0,1,1,0.009129675364930895,0.03562390152813874,stan_4k_1,stan,4k,1,3310
-15886.157231983425,8755.6437283888,8,12,3,5,0.8357850984976352,0.9341912689121483,stan_4k_1,stan,4k,1,3310
-15866.157231983425,8755.6437283888,10,4,3,7,0.3433387498326609,1.0578579895351148,stan_4k_1,stan,4k,1,3310
-15846.157231983425,8755.6437283888,22,11,11,11,2.3351625614853306,3.3577669596033544,stan_4k_1,stan,4k,1,3310
-15826.157231983425,8755.6437283888,14,20,4,10,5.906335462471211,7.231414211609415,stan_4k_1,stan,4k,1,3310
-15806.157231983425,8755.6437283888,22,12,13,9,7.2208546977527295,10.221062870119221,stan_4k_1,stan,4k,1,3310
-15786.157231983425,8755.6437283888,28,2,9,19,0.5025032680133338,1.733801701262333,stan_4k_1,stan,4k,1,3310
-15766.157231983425,8755.6437283888,1,5,1,0,0.15890119020372603,0.15890119020372603,stan_4k_1,stan,4k,1,3310
-15746.157231983425,8755.6437283888,12,9,5,7,0.45253446608113995,0.5968978092390546,stan_4k_1,stan,4k,1,3310
-15726.157231983425,8755.6437283888,6,9,1,5,0.5146628027551045,0.5999162079855871,stan_4k_1,stan,4k,1,3310
-15706.157231983425,8755.6437283888,0,5,0,0,0.04058627093745614,0.04058627093745614,stan_4k_1,stan,4k,1,3310
-15686.157231983425,8755.6437283888,0,5,0,0,0.19454466873355225,0.19454466873355225,stan_4k_1,stan,4k,1,3310
-15666.157231983425,8755.6437283888,0,3,0,0,0.05399941979758523,0.05399941979758523,stan_4k_1,stan,4k,1,3310
-15646.157231983425,8755.6437283888,8,3,4,4,0.6467479018257789,0.7955477140941841,stan_4k_1,stan,4k,1,3310
-15626.157231983425,8755.6437283888,10,0,4,6,0.2869215010967272,0.5548982338763813,stan_4k_1,stan,4k,1,3310
-15606.157231983425,8755.6437283888,16,0,8,8,0.27871864928642476,0.5460014285197463,stan_4k_1,stan,4k,1,3310
-15586.157231983425,8755.6437283888,11,0,4,7,0.48765280243855147,0.9419814939723905,stan_4k_1,stan,4k,1,3310
-15566.157231983425,8755.6437283888,18,1,6,12,0.9283853680853682,1.4003775589331493,stan_4k_1,stan,4k,1,3310
-15546.157231983425,8755.6437283888,6,6,3,3,0.9934337472445767,1.083565990851001,stan_4k_1,stan,4k,1,3310
-15526.157231983425,8755.6437283888,7,0,6,1,0.49399510936146407,0.5443567119912585,stan_4k_1,stan,4k,1,3310
-15506.157231983425,8755.6437283888,14,0,9,5,1.0951778031993862,1.3188455748050232,stan_4k_1,stan,4k,1,3310
-15486.157231983425,8755.6437283888,20,1,15,5,1.7680107876921256,2.2185219539899466,stan_4k_1,stan,4k,1,3310
-15466.157231983425,8755.6437283888,10,1,5,5,0.5138080964726766,0.7894371852185138,stan_4k_1,stan,4k,1,3310
-15446.157231983425,8755.6437283888,5,5,2,3,0.8610874082940543,0.9149853082798288,stan_4k_1,stan,4k,1,3310
-15426.157231983425,8755.6437283888,7,4,0,7,0.41369614399647253,0.6238166930650797,stan_4k_1,stan,4k,1,3310
-15406.157231983425,8755.6437283888,4,6,3,1,0.855085723539279,0.9219725115540481,stan_4k_1,stan,4k,1,3310
-15926.157231983425,8735.6437283888,15,4,7,8,0.8055756485877489,1.0623928228058925,stan_4k_1,stan,4k,1,3310
-15906.157231983425,8735.6437283888,14,0,3,11,0.2014623076626194,0.6647239539987359,stan_4k_1,stan,4k,1,3310
-15886.157231983425,8735.6437283888,16,5,11,5,0.7215033643003487,0.9736539186906102,stan_4k_1,stan,4k,1,3310
-15866.157231983425,8735.6437283888,9,16,4,5,2.6470595281789056,3.001982520785272,stan_4k_1,stan,4k,1,3310
-15846.157231983425,8735.6437283888,22,3,10,12,0.9314526544526153,1.3270022186832255,stan_4k_1,stan,4k,1,3310
-15826.157231983425,8735.6437283888,21,17,9,12,6.613512573444714,10.593279662494188,stan_4k_1,stan,4k,1,3310
-15806.157231983425,8735.6437283888,27,7,18,9,2.5870241732448265,3.502795921602914,stan_4k_1,stan,4k,1,3310
-15786.157231983425,8735.6437283888,18,19,3,15,1.1200676873073274,1.540033258079256,stan_4k_1,stan,4k,1,3310
-15766.157231983425,8735.6437283888,2,17,1,1,0.5442561819067769,0.5703511679942558,stan_4k_1,stan,4k,1,3310
-15746.157231983425,8735.6437283888,2,6,1,1,0.2260149615403702,0.3623842077219386,stan_4k_1,stan,4k,1,3310
-15726.157231983425,8735.6437283888,1,2,0,1,0.00749138530058319,0.03607864604051007,stan_4k_1,stan,4k,1,3310
-15706.157231983425,8735.6437283888,6,8,3,3,0.2768276286830422,0.3492180309082212,stan_4k_1,stan,4k,1,3310
-15686.157231983425,8735.6437283888,4,10,2,2,0.3517187855507236,0.459922664468288,stan_4k_1,stan,4k,1,3310
-15666.157231983425,8735.6437283888,3,2,2,1,0.1275594313531552,0.19071078158902782,stan_4k_1,stan,4k,1,3310
-15646.157231983425,8735.6437283888,11,7,4,7,1.0079887772407299,1.2615873535742284,stan_4k_1,stan,4k,1,3310
-15626.157231983425,8735.6437283888,15,6,9,6,0.45268658845551263,0.5527801787820855,stan_4k_1,stan,4k,1,3310
-15606.157231983425,8735.6437283888,15,2,8,7,0.7066597288954602,0.9130493524213922,stan_4k_1,stan,4k,1,3310
-15586.157231983425,8735.6437283888,19,1,9,10,1.442623890021265,2.3960944314773,stan_4k_1,stan,4k,1,3310
-15566.157231983425,8735.6437283888,19,2,17,2,2.269361100686867,2.4383778823842714,stan_4k_1,stan,4k,1,3310
-15546.157231983425,8735.6437283888,23,3,15,8,3.8337553035990566,4.499247790903213,stan_4k_1,stan,4k,1,3310
-15526.157231983425,8735.6437283888,8,3,1,7,0.23831891108817843,0.45124571869145297,stan_4k_1,stan,4k,1,3310
-15506.157231983425,8735.6437283888,8,1,1,7,0.03377454813692664,0.21752830346237337,stan_4k_1,stan,4k,1,3310
-15486.157231983425,8735.6437283888,11,1,3,8,0.27744023389067113,0.48267927521015985,stan_4k_1,stan,4k,1,3310
-15466.157231983425,8735.6437283888,13,0,0,13,0,0.38254353393874696,stan_4k_1,stan,4k,1,3310
-15446.157231983425,8735.6437283888,6,2,5,1,0.7432089061292054,0.8151317774380108,stan_4k_1,stan,4k,1,3310
-15426.157231983425,8735.6437283888,16,6,9,7,0.8628680643720068,1.3162065274831984,stan_4k_1,stan,4k,1,3310
-15406.157231983425,8735.6437283888,4,15,2,2,1.2677205570894157,1.2967172175416457,stan_4k_1,stan,4k,1,3310
-15926.157231983425,8715.6437283888,25,0,12,13,1.2648558530903304,2.1622899690500694,stan_4k_1,stan,4k,1,3310
-15906.157231983425,8715.6437283888,31,1,20,11,2.1930347862569715,3.251662488780072,stan_4k_1,stan,4k,1,3310
-15886.157231983425,8715.6437283888,30,0,10,20,1.2961411880454312,3.4190450942249964,stan_4k_1,stan,4k,1,3310
-15866.157231983425,8715.6437283888,31,9,14,17,3.0279273126509665,4.3558221003857724,stan_4k_1,stan,4k,1,3310
-15846.157231983425,8715.6437283888,37,1,14,23,1.8361327438426682,4.044655822547702,stan_4k_1,stan,4k,1,3310
-15826.157231983425,8715.6437283888,19,3,6,13,1.8245673375873799,4.4136701728493835,stan_4k_1,stan,4k,1,3310
-15806.157231983425,8715.6437283888,10,11,3,7,0.9118453296155079,1.4749943234481255,stan_4k_1,stan,4k,1,3310
-15786.157231983425,8715.6437283888,5,23,2,3,0.6038507729431061,0.6719896989812242,stan_4k_1,stan,4k,1,3310
-15766.157231983425,8715.6437283888,3,13,1,2,0.1836653646668753,0.23490173924380528,stan_4k_1,stan,4k,1,3310
-15746.157231983425,8715.6437283888,6,8,2,4,0.31864780608563853,0.4107445700468209,stan_4k_1,stan,4k,1,3310
-15726.157231983425,8715.6437283888,14,13,4,10,0.8393861304681335,1.058430535989941,stan_4k_1,stan,4k,1,3310
-15706.157231983425,8715.6437283888,19,1,7,12,1.5458515890963442,2.600782188117455,stan_4k_1,stan,4k,1,3310
-15686.157231983425,8715.6437283888,6,6,3,3,0.5163506576590501,0.5466703375182698,stan_4k_1,stan,4k,1,3310
-15666.157231983425,8715.6437283888,7,5,3,4,0.2792948871836988,0.530845814650654,stan_4k_1,stan,4k,1,3310
-15646.157231983425,8715.6437283888,18,3,12,6,0.5009694700890385,0.672431835089204,stan_4k_1,stan,4k,1,3310
-15626.157231983425,8715.6437283888,4,10,3,1,0.5374995847681858,0.6094713750681031,stan_4k_1,stan,4k,1,3310
-15606.157231983425,8715.6437283888,11,7,4,7,0.5836923030657846,0.6969685896366876,stan_4k_1,stan,4k,1,3310
-15586.157231983425,8715.6437283888,18,3,9,9,1.2141495923102408,1.8151808872429671,stan_4k_1,stan,4k,1,3310
-15566.157231983425,8715.6437283888,27,6,18,9,4.108261298471027,4.991837952321327,stan_4k_1,stan,4k,1,3310
-15546.157231983425,8715.6437283888,7,0,6,1,0.8054864169471857,0.856986724288806,stan_4k_1,stan,4k,1,3310
-15526.157231983425,8715.6437283888,24,9,2,22,0.8788739336130151,1.9181654732101296,stan_4k_1,stan,4k,1,3310
-15506.157231983425,8715.6437283888,18,11,1,17,0.7399367053249012,1.3487649138802034,stan_4k_1,stan,4k,1,3310
-15486.157231983425,8715.6437283888,14,5,1,13,0.2998314971423653,0.8074940388629772,stan_4k_1,stan,4k,1,3310
-15466.157231983425,8715.6437283888,7,15,2,5,0.8198135036317035,1.0931286029967446,stan_4k_1,stan,4k,1,3310
-15446.157231983425,8715.6437283888,2,18,1,1,1.1840863361125784,1.2327369286977057,stan_4k_1,stan,4k,1,3310
-15426.157231983425,8715.6437283888,7,8,4,3,0.60125158765488,0.7266809089114057,stan_4k_1,stan,4k,1,3310
-15406.157231983425,8715.6437283888,14,8,5,9,1.5721944102619814,2.669426531084648,stan_4k_1,stan,4k,1,3310
-15926.157231983425,8695.6437283888,28,0,11,17,0.9668843888241816,2.119241898036689,stan_4k_1,stan,4k,1,3310
-15906.157231983425,8695.6437283888,30,1,15,15,1.8601757976242645,4.034215647144278,stan_4k_1,stan,4k,1,3310
-15886.157231983425,8695.6437283888,22,7,10,12,4.051931237844709,5.735610765721784,stan_4k_1,stan,4k,1,3310
-15866.157231983425,8695.6437283888,22,14,6,16,3.066681313068252,4.591338800459442,stan_4k_1,stan,4k,1,3310
-15846.157231983425,8695.6437283888,35,0,12,23,1.660686881818943,4.552622728373178,stan_4k_1,stan,4k,1,3310
-15826.157231983425,8695.6437283888,26,4,9,17,0.8164960762921666,2.1155365348511577,stan_4k_1,stan,4k,1,3310
-15806.157231983425,8695.6437283888,7,2,5,2,0.3241605023899146,0.3702600743573886,stan_4k_1,stan,4k,1,3310
-15786.157231983425,8695.6437283888,3,9,1,2,0.20933083221642185,0.21464296189681362,stan_4k_1,stan,4k,1,3310
-15766.157231983425,8695.6437283888,10,7,7,3,0.5529675184801507,0.6588352224771528,stan_4k_1,stan,4k,1,3310
-15746.157231983425,8695.6437283888,2,6,0,2,0.0835895674597113,0.11526175165440286,stan_4k_1,stan,4k,1,3310
-15726.157231983425,8695.6437283888,2,16,1,1,0.4514682520325821,0.46805448497494706,stan_4k_1,stan,4k,1,3310
-15706.157231983425,8695.6437283888,7,12,2,5,0.7550621541256132,0.8704690882760361,stan_4k_1,stan,4k,1,3310
-15686.157231983425,8695.6437283888,11,2,3,8,0.6346105014705609,0.887237140503304,stan_4k_1,stan,4k,1,3310
-15666.157231983425,8695.6437283888,8,1,0,8,0.04568686198303366,0.186753342986882,stan_4k_1,stan,4k,1,3310
-15646.157231983425,8695.6437283888,29,1,18,11,0.8098462538733299,1.075779342352283,stan_4k_1,stan,4k,1,3310
-15626.157231983425,8695.6437283888,9,7,3,6,0.4025895236581631,0.51744882836271755,stan_4k_1,stan,4k,1,3310
-15606.157231983425,8695.6437283888,9,10,3,6,0.37177438591323214,0.5200770629462591,stan_4k_1,stan,4k,1,3310
-15586.157231983425,8695.6437283888,11,7,4,7,0.6030293257540896,0.7941622631243054,stan_4k_1,stan,4k,1,3310
-15566.157231983425,8695.6437283888,23,3,12,11,3.0154567898477205,3.951260572235459,stan_4k_1,stan,4k,1,3310
-15546.157231983425,8695.6437283888,22,4,9,13,1.6852839052779263,2.2339030126103276,stan_4k_1,stan,4k,1,3310
-15526.157231983425,8695.6437283888,5,7,2,3,0.5840549495229691,0.8156624339832886,stan_4k_1,stan,4k,1,3310
-15506.157231983425,8695.6437283888,2,16,2,0,0.8414177219055887,0.8414177219055887,stan_4k_1,stan,4k,1,3310
-15486.157231983425,8695.6437283888,11,19,7,4,3.142668760372738,4.049665316624104,stan_4k_1,stan,4k,1,3310
-15466.157231983425,8695.6437283888,4,6,1,3,0.4841331204411777,0.8352250724338759,stan_4k_1,stan,4k,1,3310
-15446.157231983425,8695.6437283888,3,19,1,2,3.208268470733882,3.2494575171966,stan_4k_1,stan,4k,1,3310
-15426.157231983425,8695.6437283888,9,9,3,6,0.556471244900932,1.3143674655608497,stan_4k_1,stan,4k,1,3310
-15406.157231983425,8695.6437283888,26,3,16,10,0.8438849023998932,1.5294481709163856,stan_4k_1,stan,4k,1,3310
-15926.157231983425,8675.6437283888,26,1,14,12,1.3547693128648794,2.268685405575059,stan_4k_1,stan,4k,1,3310
-15906.157231983425,8675.6437283888,29,1,6,23,0.8105907429682372,3.0701697973263453,stan_4k_1,stan,4k,1,3310
-15886.157231983425,8675.6437283888,30,1,13,17,6.812765591302119,14.079374056593693,stan_4k_1,stan,4k,1,3310
-15866.157231983425,8675.6437283888,34,4,16,18,2.259422856342199,4.115575063017307,stan_4k_1,stan,4k,1,3310
-15846.157231983425,8675.6437283888,17,4,5,12,1.4859149817261894,3.222739233557948,stan_4k_1,stan,4k,1,3310
-15826.157231983425,8675.6437283888,32,5,16,16,5.671760439774847,7.382592988552873,stan_4k_1,stan,4k,1,3310
-15806.157231983425,8675.6437283888,6,4,1,5,0.1549697023118145,0.4100984705244252,stan_4k_1,stan,4k,1,3310
-15786.157231983425,8675.6437283888,13,14,11,2,1.417596152654631,1.5333773638058075,stan_4k_1,stan,4k,1,3310
-15766.157231983425,8675.6437283888,3,9,2,1,0.4339107548172541,0.47259275508594334,stan_4k_1,stan,4k,1,3310
-15746.157231983425,8675.6437283888,14,15,14,0,1.8733835286727611,1.8733835286727611,stan_4k_1,stan,4k,1,3310
-15726.157231983425,8675.6437283888,21,12,19,2,3.2207308347214254,3.679937076472965,stan_4k_1,stan,4k,1,3310
-15706.157231983425,8675.6437283888,8,7,5,3,1.0106613458185874,1.1883114681561255,stan_4k_1,stan,4k,1,3310
-15686.157231983425,8675.6437283888,25,1,5,20,0.7910815236744387,2.4947008461867743,stan_4k_1,stan,4k,1,3310
-15666.157231983425,8675.6437283888,8,4,2,6,0.1510558940866683,0.744246166495908,stan_4k_1,stan,4k,1,3310
-15646.157231983425,8675.6437283888,5,13,4,1,0.6547553907435746,0.6672775548040064,stan_4k_1,stan,4k,1,3310
-15626.157231983425,8675.6437283888,5,3,1,4,0.07656769081212982,0.19094099195449205,stan_4k_1,stan,4k,1,3310
-15606.157231983425,8675.6437283888,16,8,11,5,0.8782126280028351,1.1478124989577405,stan_4k_1,stan,4k,1,3310
-15586.157231983425,8675.6437283888,19,3,8,11,0.5703513793404812,1.539922940098559,stan_4k_1,stan,4k,1,3310
-15566.157231983425,8675.6437283888,22,1,9,13,1.2488046435227165,2.493846886153051,stan_4k_1,stan,4k,1,3310
-15546.157231983425,8675.6437283888,31,0,10,21,0.7964371978394413,2.1590333860935274,stan_4k_1,stan,4k,1,3310
-15526.157231983425,8675.6437283888,19,6,1,18,0.7704653502824717,2.4311268543042397,stan_4k_1,stan,4k,1,3310
-15506.157231983425,8675.6437283888,11,15,5,6,1.9691262234207427,2.4506716431082762,stan_4k_1,stan,4k,1,3310
-15486.157231983425,8675.6437283888,8,13,4,4,2.4538824600626836,2.993317182970361,stan_4k_1,stan,4k,1,3310
-15466.157231983425,8675.6437283888,14,13,9,5,2.5335468996129054,3.201726598390521,stan_4k_1,stan,4k,1,3310
-15446.157231983425,8675.6437283888,8,20,5,3,6.103369967244877,6.67369787722635,stan_4k_1,stan,4k,1,3310
-15426.157231983425,8675.6437283888,14,7,6,8,1.110325766309125,1.8740173850493642,stan_4k_1,stan,4k,1,3310
-15406.157231983425,8675.6437283888,28,6,4,24,1.4209939548307182,4.911445707719207,stan_4k_1,stan,4k,1,3310
-15926.157231983425,8655.6437283888,25,1,7,18,1.0385402324675304,3.6034817373718493,stan_4k_1,stan,4k,1,3310
-15906.157231983425,8655.6437283888,21,7,7,14,1.9852464575322666,4.073979525454908,stan_4k_1,stan,4k,1,3310
-15886.157231983425,8655.6437283888,23,0,6,17,2.25561872992523,4.947575436257358,stan_4k_1,stan,4k,1,3310
-15866.157231983425,8655.6437283888,25,1,8,17,2.634451820291218,6.819890937767005,stan_4k_1,stan,4k,1,3310
-15846.157231983425,8655.6437283888,26,3,20,6,6.717790195515756,8.107475134858204,stan_4k_1,stan,4k,1,3310
-15826.157231983425,8655.6437283888,21,3,9,12,2.634651684261775,4.493071924009251,stan_4k_1,stan,4k,1,3310
-15806.157231983425,8655.6437283888,7,5,7,0,0.2713100558328818,0.2713100558328818,stan_4k_1,stan,4k,1,3310
-15786.157231983425,8655.6437283888,11,11,5,6,0.5398032124265606,0.6044300084788902,stan_4k_1,stan,4k,1,3310
-15766.157231983425,8655.6437283888,6,21,5,1,2.6706769337996707,2.8299219224514927,stan_4k_1,stan,4k,1,3310
-15746.157231983425,8655.6437283888,30,6,27,3,2.0624613780446746,2.1717043958354134,stan_4k_1,stan,4k,1,3310
-15726.157231983425,8655.6437283888,21,5,11,10,2.6396725723467322,3.074740357476432,stan_4k_1,stan,4k,1,3310
-15706.157231983425,8655.6437283888,24,14,10,14,3.553695763105862,4.34826642635483,stan_4k_1,stan,4k,1,3310
-15686.157231983425,8655.6437283888,7,10,4,3,1.290008935844329,1.5194698186437035,stan_4k_1,stan,4k,1,3310
-15666.157231983425,8655.6437283888,2,9,1,1,0.19311972591683643,0.19723106082851907,stan_4k_1,stan,4k,1,3310
-15646.157231983425,8655.6437283888,8,8,5,3,0.25587054097559886,0.34677918382568257,stan_4k_1,stan,4k,1,3310
-15626.157231983425,8655.6437283888,17,11,13,4,0.7313909403366429,0.7976969695868404,stan_4k_1,stan,4k,1,3310
-15606.157231983425,8655.6437283888,11,4,7,4,0.8186426110367253,1.079806537398223,stan_4k_1,stan,4k,1,3310
-15586.157231983425,8655.6437283888,23,3,16,7,2.3225279398284298,2.8705615170568826,stan_4k_1,stan,4k,1,3310
-15566.157231983425,8655.6437283888,17,4,4,13,1.3068228226587206,3.3397357699916954,stan_4k_1,stan,4k,1,3310
-15546.157231983425,8655.6437283888,16,1,3,13,0.3383328327891954,1.9229694283710428,stan_4k_1,stan,4k,1,3310
-15526.157231983425,8655.6437283888,20,4,11,9,1.7484564376458465,2.802310572573748,stan_4k_1,stan,4k,1,3310
-15506.157231983425,8655.6437283888,29,5,13,16,3.427341038075676,6.3855863295414395,stan_4k_1,stan,4k,1,3310
-15486.157231983425,8655.6437283888,18,10,10,8,1.4854800306741096,2.269478843152549,stan_4k_1,stan,4k,1,3310
-15466.157231983425,8655.6437283888,15,13,6,9,3.6178688772148795,4.689295402263095,stan_4k_1,stan,4k,1,3310
-15446.157231983425,8655.6437283888,6,17,1,5,3.5395081183455743,4.596376015503339,stan_4k_1,stan,4k,1,3310
-15426.157231983425,8655.6437283888,10,15,8,2,2.143238513343588,2.5615998368150286,stan_4k_1,stan,4k,1,3310
-15406.157231983425,8655.6437283888,21,3,4,17,0.5103829082727431,3.488093590278652,stan_4k_1,stan,4k,1,3310
-15926.157231983425,8635.6437283888,8,22,4,4,1.6125451879393735,2.3145209837844125,stan_4k_1,stan,4k,1,3310
-15906.157231983425,8635.6437283888,17,0,8,9,1.42187459852653,4.37849312188062,stan_4k_1,stan,4k,1,3310
-15886.157231983425,8635.6437283888,23,0,11,12,4.0275539123539765,7.057133953544726,stan_4k_1,stan,4k,1,3310
-15866.157231983425,8635.6437283888,26,3,15,11,4.468456044319684,5.819944255955431,stan_4k_1,stan,4k,1,3310
-15846.157231983425,8635.6437283888,19,13,12,7,5.005675550117795,6.213794299779022,stan_4k_1,stan,4k,1,3310
-15826.157231983425,8635.6437283888,16,5,12,4,2.902689219254885,3.5240033822219816,stan_4k_1,stan,4k,1,3310
-15806.157231983425,8635.6437283888,21,1,4,17,0.5704861250365825,1.9555789137556205,stan_4k_1,stan,4k,1,3310
-15786.157231983425,8635.6437283888,14,7,10,4,0.9943377487036906,1.2656824859300342,stan_4k_1,stan,4k,1,3310
-15766.157231983425,8635.6437283888,15,7,12,3,2.625303214311954,2.9466744510298635,stan_4k_1,stan,4k,1,3310
-15746.157231983425,8635.6437283888,22,3,13,9,1.71563545500147,2.662403433520051,stan_4k_1,stan,4k,1,3310
-15726.157231983425,8635.6437283888,29,8,18,11,4.153752163925471,4.76939458619634,stan_4k_1,stan,4k,1,3310
-15706.157231983425,8635.6437283888,18,6,12,6,1.9883519120237851,2.0676810595151043,stan_4k_1,stan,4k,1,3310
-15686.157231983425,8635.6437283888,14,7,9,5,1.6032637602301811,2.231589482418784,stan_4k_1,stan,4k,1,3310
-15666.157231983425,8635.6437283888,8,11,8,0,1.5549357404102362,1.5549357404102362,stan_4k_1,stan,4k,1,3310
-15646.157231983425,8635.6437283888,1,22,1,0,0.6664657163527419,0.6664657163527419,stan_4k_1,stan,4k,1,3310
-15626.157231983425,8635.6437283888,10,14,7,3,1.02527928442047,1.2665703176666874,stan_4k_1,stan,4k,1,3310
-15606.157231983425,8635.6437283888,22,0,14,8,1.3502283179508434,1.8382943925292912,stan_4k_1,stan,4k,1,3310
-15586.157231983425,8635.6437283888,18,0,8,10,1.2313586711910867,2.903074802905448,stan_4k_1,stan,4k,1,3310
-15566.157231983425,8635.6437283888,15,5,7,8,1.2098946362712726,1.7716843682065493,stan_4k_1,stan,4k,1,3310
